name,location,link_hotel,score,desc,lat,long
AIGUES MORTES Studio de Vacances en Camargue,Aigues-Mortes,https://www.booking.com/hotel/fr/studio-de-vacances-en-camargue.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=834b3f1cd9ec0026&srepoch=1703408315&all_sr_blocks=983145201_370757438_2_0_0&highlighted_blocks=983145201_370757438_2_0_0&matching_block_id=983145201_370757438_2_0_0&sr_pri_blocks=983145201_370757438_2_0_0__6119&from=searchresults#hotelTmpl,"9,0","L'AIGUES MORTES Studio de Vacances en Camargue est situé à Aigues-Mortes, à 22 km du parc des expositions de Montpellier, à 26 km du Zénith Sud Montpellier et à 27 km du centre commercial Odysseum. Il se trouve à 22 km de la salle omnisports Montpellier Arena et dispose d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.

Donnant accès à une terrasse, cet appartement climatisé comprend une chambre séparée et une cuisine entièrement équipée. Il dispose également d'une télévision à écran plat.

Vous séjournerez à 27 km de l'hôtel de ville de Montpellier et à 31 km du Corum. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 28 km.",50.61546100,3.03730352
SXCAPE ROOM,Aigues-Mortes,https://www.booking.com/hotel/fr/sxcape-room.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=834b3f1cd9ec0026&srepoch=1703408315&all_sr_blocks=957464601_368361983_2_0_0&highlighted_blocks=957464601_368361983_2_0_0&matching_block_id=957464601_368361983_2_0_0&sr_pri_blocks=957464601_368361983_2_0_0__30260&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,6","Situé à Aigues-Mortes, à 24 km de la salle omnisports Montpellier Arena, le SXCAPE ROOM propose des hébergements avec une terrasse, un parking privé gratuit et un bar. Il se trouve à environ 24 km du parc des expositions de Montpellier, à 28 km du Zénith Sud de Montpellier et du centre commercial Odysseum. Vous séjournerez à 32 km du musée Fabre et de la place de la Comédie.

Les chambres de ce love hôtel comprennent une terrasse. Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et de peignoirs. Les logements du SXCAPE ROOM sont équipés d'une machine à café et d'un iPad.

Lors de votre séjour, vous pourrez profiter d'un jacuzzi.

Le SXCAPE ROOM se trouve à 29 km de l'hôtel de ville de Montpellier et à 32 km du Corum. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 29 km.",50.61546100,3.03730352
"Beau P2, résidence avec piscine",Aigues-Mortes,https://www.booking.com/hotel/fr/beau-p2-residence-avec-piscine.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=834b3f1cd9ec0026&srepoch=1703408315&all_sr_blocks=1046122701_376929233_4_0_0&highlighted_blocks=1046122701_376929233_4_0_0&matching_block_id=1046122701_376929233_4_0_0&sr_pri_blocks=1046122701_376929233_4_0_0__12271&from=searchresults#hotelTmpl,"9,0","Situé à Aigues-Mortes, le Beau P2, résidence avec piscine propose un hébergement climatisé avec une piscine privée. Vous pourrez profiter d'une terrasse et d'un parking privé gratuit. Cet établissement non-fumeurs se trouve à 26 km de la salle omnisports Montpellier Arena.

Cet appartement comprend une chambre, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un micro-ondes, un lave-linge, un grille-pain et un réfrigérateur. Les serviettes et le linge de lit sont fournis. L'établissement possède un coin repas extérieur.

Vous séjournerez à 26 km du parc des expositions de Montpellier et à 30 km du Zénith Sud de Montpellier. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 31 km.",50.61546100,3.03730352
Hotel Les Templiers,"Aigues-Mortes Medieval City, Aigues-Mortes",https://www.booking.com/hotel/fr/les-templiers.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=834b3f1cd9ec0026&srepoch=1703408315&all_sr_blocks=5876601_340055943_0_2_0&highlighted_blocks=5876601_340055943_0_2_0&matching_block_id=5876601_340055943_0_2_0&sr_pri_blocks=5876601_340055943_0_2_0__19200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7","Aménagé au sein d'une maison de marchand datant du XVIIIe siècle, l'Hotel Les Templiers se situe dans la ville fortifiée d'Aigues-Mortes, dans le sud de la France. Cet établissement propose des hébergements climatisés, dotés d'une télévision et d'une salle de bains privative.

L'Hotel Les Templiers sert chaque matin un petit-déjeuner continental. Un bar et un jardin sont à votre disposition. Une connexion Wi-Fi est disponible gratuitement à la réception de l'hôtel ouverte 24h/24.

Vous pourrez découvrir les étangs de la Ville et de la Marette, situés à proximité du Templiers Hotel. Le parcours de golf de La Grande Motte est à seulement 7 km. Vous pourrez accéder à un parking public payant voisin.",50.63654707,3.06234241
Mas Sainte Marie,Aigues-Mortes,https://www.booking.com/hotel/fr/mas-sainte-marie-aigues-mortes.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=834b3f1cd9ec0026&srepoch=1703408315&all_sr_blocks=492944001_202465512_0_33_0&highlighted_blocks=492944001_202465512_0_33_0&matching_block_id=492944001_202465512_0_33_0&sr_pri_blocks=492944001_202465512_0_33_0__29000&from=searchresults#hotelTmpl,"9,8","Offrant une vue sur la piscine, le Mas Sainte Marie est situé à Aigues-Mortes et dispose d'un espace bien-être avec sauna et forfaits bien-être. Vous pourrez profiter d'une terrasse et d'un parking privé gratuit. Par temps clair, vous pourrez profiter de la cheminée extérieure de la maison d'hôtes ou simplement vous détendre.

Tous les logements comprennent la climatisation, un micro-ondes, un réfrigérateur, une machine à café, une douche à l'italienne, des peignoirs et une armoire. Leur salle de bains privative est pourvue d'un jacuzzi et de chaussons. Le linge de lit et les serviettes de toilette sont fournis.

Vous trouverez un café et un bar sur place.

Cette maison d'hôtes possède une piscine extérieure et un jardin.

Le Mas Sainte Marie se trouve à 29 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 34 km.",50.63654707,3.06234241
Hôtel Casa Marina,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=a6d93f1dedcd00de&srepoch=1703408317&all_sr_blocks=646082705_363419273_2_2_0&highlighted_blocks=646082705_363419273_2_2_0&matching_block_id=646082705_363419273_2_2_0&sr_pri_blocks=646082705_363419273_2_2_0__13000&from=searchresults#hotelTmpl,"8,9","L'Hôtel Casa Marina est situé sur le front de mer des Saintes-Maries-de-la-Mer, à 400 mètres de la plage d'Arenas et à moins de 1 km de celle de Crin Blanc. Doté d'un jardin, cet hôtel 3 étoiles propose des chambres climatisées avec connexion Wi-Fi gratuite et salle de bains privative. Cet établissement non-fumeurs se trouve à 90 mètres de la plage d'Amphora.

Toutes les chambres comprennent un bureau et une télévision à écran plat. Toutes les chambres sont équipées d'un coffre-fort. Certaines possèdent une terrasse et d'autres offrent une vue sur la mer. Le linge de lit et les serviettes sont fournis.

L'amphithéâtre d'Arles se trouve à 39 km. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 41 km.",50.63654707,3.06234241
Le Dauphin Bleu,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/le-dauphin-bleu.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a6d93f1dedcd00de&srepoch=1703408317&all_sr_blocks=36607103_381708439_0_2_0&highlighted_blocks=36607103_381708439_0_2_0&matching_block_id=36607103_381708439_0_2_0&sr_pri_blocks=36607103_381708439_0_2_0__11174&from=searchresults#hotelTmpl,"8,4","Situé à 50 mètres de la plage, face à la mer Méditerranée, l’établissement Le Dauphin Bleu vous accueille à 400 mètres du centre de la vieille ville historique des Saintes-Maries-de-la-Mer. Vous bénéficierez gratuitement d’une connexion Wi-Fi dans les chambres.

Les chambres comportent également toutes la climatisation, une télévision à écran plat et une salle de bains privative. Certaines offrent une vue sur la mer.

Implanté dans le delta du Rhône, cet hôtel se trouve à seulement 700 mètres d’une église fortifiée datant du Moyen Âge. Vous pourrez pratiquer des sports nautiques dans les environs, notamment la planche à voile. L’aéroport de Montpellier est le plus proche, à 56,1 km du Dauphin Bleu.",50.63879320,3.06961120
Thalacap Camargue,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/thalacap-camargue.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=a6d93f1dedcd00de&srepoch=1703408317&all_sr_blocks=5366001_94226780_2_42_0&highlighted_blocks=5366001_94226780_2_42_0&matching_block_id=5366001_94226780_2_42_0&sr_pri_blocks=5366001_94226780_2_42_0__17774&from=searchresults#hotelTmpl,"7,8","Le Thalacap Camargue est situé en face de la plage des Saintes-Maries-de-la-Mer, à 5 minutes de marche du centre-ville. Vous pourrez profiter gratuitement d'une piscine extérieure d'eau de mer ouverte en saison ainsi que d’une piscine intérieure, d’un sauna et d’un hammam ouverts tout au long de l'année.

Toutes les chambres sont climatisées et disposent d’une télévision à écran plat ainsi que d’une connexion Wi-Fi gratuite.

Le restaurant sert un cuisine de style méditerranéen. Lorsque le temps le permet, vous pourrez prendre vos repas sur la terrasse offrant une vue panoramique sur la mer.

En plus des autres installations de détente, vous bénéficierez d’un accès direct à un centre de thalassothérapie proposant différents de soins médicaux et de beauté moyennant des frais supplémentaires.

Vous rejoindrez la ville d’Arles à 37 km. Un parking privé est disponible sur place pour 10 EUR par nuit.",50.63879320,3.06961120
Hotel Camille,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/camille.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=a6d93f1dedcd00de&srepoch=1703408317&all_sr_blocks=38131611_326752969_4_2_0&highlighted_blocks=38131611_326752969_4_2_0&matching_block_id=38131611_326752969_4_2_0&sr_pri_blocks=38131611_326752969_4_2_0__6400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0","Doté d'une terrasse, l'Hotel Camille est un établissement climatisé situé en front de mer aux Saintes-Maries-de-la-Mer, à 35 km d'Arles. Il propose des chambres modernes avec une connexion Wi-Fi gratuite et une télévision à écran LCD.

Toutes les chambres bénéficient d'une salle de bains privative avec un sèche-cheveux et des articles de toilette gratuits. Certaines sont climatisées, disposent d'une terrasse ou offrent une vue sur la mer.

Un petit-déjeuner buffet est servi chaque matin à l'Hôtel Camille. Vous pourrez également prendre un verre au bar de l'hôtel.

La région propose des activités variées telles que l'équitation et le tennis. Un parking public gratuit est disponible à proximité et la propriété dispose d'un garage pour motos et vélos que vous pourrez utiliser gratuitement.",50.63879320,3.06961120
Mas de la Fouque - Hôtel & Spa,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/lodge-de-la-fouque.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=a6d93f1dedcd00de&srepoch=1703408317&all_sr_blocks=24902603_88985574_2_1_0&highlighted_blocks=24902603_88985574_2_1_0&matching_block_id=24902603_88985574_2_1_0&sr_pri_blocks=24902603_88985574_2_1_0__26919&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","Le boutique-hôtel Mas de la Fouque - Hôtel & Spa vous accueille au cœur de la réserve naturelle de la Camargue, à seulement 10 minutes de route des Saintes-Maries-de-la-Mer et à 2 km des plages. L’établissement propose une piscine extérieure et un bar sur place.

Décorées de façon unique, les chambres et les suites sont toutes équipées de la climatisation. Certains hébergements disposent d'une terrasse privée donnant sur les lagons ou la piscine. Vous bénéficierez d’une télévision par satellite. Une connexion Wi-Fi gratuite est disponible dans l’ensemble des locaux.

Vous pourrez observer la faune locale, notamment les flamants roses, les chevaux camarguais et les taureaux sauvages, tout en prenant un verre dans les salons extérieurs. Le spa Nuxe sur place propose un sauna, une baignoire extérieure relaxante et une piscine intérieure

Le restaurant prépare une cuisine bio et naturelle. Vous pourrez prendre vos repas en plein air ou près de la cheminée en hiver. L’établissement sert un petit-déjeuner buffet tous les matins.

Un parking privé est accessible gratuitement sur place. Le Mas de la Fouque se trouve à 40 minutes de la gare de Nîmes, tandis que l’aéroport de Montpellier-Méditerranée est accessible à 35 km.",48.58249845,7.73723960
La Tramontane,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/la-tramontane.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=a6d93f1dedcd00de&srepoch=1703408317&all_sr_blocks=19117006_198639271_0_2_0&highlighted_blocks=19117006_198639271_0_2_0&matching_block_id=19117006_198639271_0_2_0&sr_pri_blocks=19117006_198639271_0_2_0__13800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,0","L'établissement La Tramontane vous accueille aux Saintes-Maries-de-la-Mer, au cœur de la Camargue. Il propose des chambres décorées individuellement donnant accès à la piscine extérieure, au jardin et à l'étang privé.

Insonorisées et climatisées, les chambres disposent toutes d'une télévision et d'une connexion Wi-Fi. Décorées dans un style typiquement provençal, elles sont dotées d'une terrasse privée donnant sur le jardin et la piscine.

Sur votre terrasse, au coucher du soleil, vous aurez le plaisir de déguster un apéritif accompagné de tapas pour satisfaire votre gourmandise ou votre appétit. Vous pourrez profiter de spectacles musicaux, tels que des soirées à thème tous les samedis soirs.

Un parking privé surveillé est disponible gratuitement sur place.",48.58249845,7.73723960
Mas De Calabrun,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/mas-de-calabrun.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=a6d93f1dedcd00de&srepoch=1703408317&all_sr_blocks=25221405_288749657_0_0_0&highlighted_blocks=25221405_288749657_0_0_0&matching_block_id=25221405_288749657_0_0_0&sr_pri_blocks=25221405_288749657_0_0_0__25200&from=searchresults#hotelTmpl,"8,4","Doté d’une piscine extérieure, d’un terrain de pétanque et d’une table de ping-pong, l’hôtel Mas De Calabrun est installé sur un domaine privé à Saintes-Maries-de-la-Mer, dans le Parc naturel régional de Camargue Il vous accueille à 8 minutes de route de la plage. Une connexion Wi-Fi est disponible gratuitement.

Les chambres climatisées présentent une décoration traditionnelle de la Camargue et offrent une vue sur le jardin ou la piscine. Elles comprennent une télévision à écran plat. Leur salle de bains privative est pourvue d’une douche et d’un sèche-cheveux.

Le Calabrun peut également organiser des balades à cheval et des excursions en jeep.

Enfin, l’hôtel propose un parking privé gratuit sur place et se trouve à 1 heure de route au sud de Nîmes.",48.58249845,7.73723960
Maison l'Etrier,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/l-39-etrier.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=a6d93f1dedcd00de&srepoch=1703408317&all_sr_blocks=309310204_117161267_2_1_0&highlighted_blocks=309310204_117161267_2_1_0&matching_block_id=309310204_117161267_2_1_0&sr_pri_blocks=309310204_117161267_2_1_0__18000&from=searchresults#hotelTmpl,"9,2","Située aux Saintes-Maries-de-la-Mer, à seulement 2,7 km de la plage d'Arenas, la Maison l'Etrier propose un hébergement avec vue sur le lac. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. Offrant une vue sur le jardin, il se trouve à 37 km de l'amphithéâtre d'Arles. Vous pourrez profiter d'un jardin.

Dotés d'une terrasse, les logements comprennent la climatisation, une télévision à écran plat ainsi qu'une salle de bains privative avec douche à l'italienne et sèche-cheveux. Les logements disposent d'une piscine avec vue sur la piscine. Certains logements de ce Bed & Breakfast sont hypoallergéniques.

Vous trouverez un café, un bar et un salon.

Un service de location de vélos est assuré sur place.

L'aéroport de Nîmes-Garons, le plus proche, est implanté à 39 km.",48.57924766,7.73222588
Les Vagues,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/les-vagues-saintes-maries-de-la-mer.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=a6d93f1dedcd00de&srepoch=1703408317&all_sr_blocks=891341601_364371732_2_41_0&highlighted_blocks=891341601_364371732_2_41_0&matching_block_id=891341601_364371732_2_41_0&sr_pri_blocks=891341601_364371732_2_41_0__20000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","Doté d'un restaurant, d'un bar et offrant une vue sur la mer, l'établissement Les Vagues est situé aux Saintes-Maries-de-la-Mer, à 300 mètres de la plage d'Arenas. Il se trouve à environ 400 mètres de la plage de Crin Blanc, à 500 mètres de celle d'Amphora et à 39 km de l'amphithéâtre d'Arles. Vous pourrez prendre un verre au snack-bar.

Leur salle de bains privative est pourvue d'une baignoire ou d'une douche, ainsi que d'articles de toilette gratuits. Certains logements sont dotés d'une terrasse. Toutes sont équipées d'une armoire et d'une bouilloire.

Dans les environs, vous pourrez pratiquer des activités telles que la randonnée, la plongée avec tuba et le vélo. Vous pourrez vous détendre sur la plage.

L'aéroport de Nîmes-Garons, le plus proche, est implanté à 41 km.",48.57924766,7.73222588
L'auberge Camarguaise,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/lauberge-camarguaise.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a6d93f1dedcd00de&srepoch=1703408317&all_sr_blocks=2976405_377621915_2_2_0&highlighted_blocks=2976405_377621915_2_2_0&matching_block_id=2976405_377621915_2_2_0&sr_pri_blocks=2976405_377621915_2_2_0__12674&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","Dotée d'une piscine extérieure ouverte en saison et d'une terrasse bien exposée, L'auberge Camarguaise est située aux Saintes-Maries-de-la-Mer. Rénové en mars 2016, il met gratuitement à votre disposition un parking privé et une connexion Wi-Fi dans l'ensemble de ses locaux.

Chaque chambre comprend un lit double, une terrasse privée, une télévision à écran plat et une salle de bains privative pourvue d'une baignoire.

L'établissement possède un salon commun, un bar et assure un service de location de vélos.

La région est prisée des amateurs d'équitation et de vélo.

L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 50 km.",48.57924766,7.73222588
Mas de la Grenouillère Hôtel et Centre équestre en pleine nature,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/ha-tel-mas-de-la-grenouilla-re.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1465138&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a6d93f1dedcd00de&srepoch=1703408317&all_sr_blocks=38720007_191408200_0_42_0&highlighted_blocks=38720007_191408200_0_42_0&matching_block_id=38720007_191408200_0_42_0&sr_pri_blocks=38720007_191408200_0_42_0__11500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3","Cet hôtel et centre équestre est situé dans un corps de ferme provençal à Saintes-Maries-de-la-Mer, au sein du parc naturel régional de la Camargue. Il possède un jardin et une piscine extérieure bordée d'une terrasse bien exposée.

Chaque chambre climatisée comprend une connexion Wi-Fi gratuite et donne sur une terrasse offrant une vue sur le jardin. Toutes les chambres sont dotées d'une télévision par satellite à écran plat et d'un plateau/bouilloire.

Le petit-déjeuner peut être apprécié chaque matin sur la propre terrasse privée de votre hébergement. L'Mas de la Grenouillère Hôtel et Centre équestre en pleine nature organise des leçons d'équitation et des visites de la région environnante.

Un parking gratuit pour voitures et vélos est disponible sur place et les rives du Petit Rhône ne se situent qu'à 1 km de là. L'hôtel est implanté à 36 km de la ville et de la gare d'Arles.",48.57289100,7.79294731
